진료년도,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2021,충남,계룡시,여,80~89세,40,4940,395911270
2021,충남,계룡시,여,90~99세,17,3403,274647250
2021,충남,계룡시,여,100세 이상,0,0,0
2021,충남,당진시,남,0~9세,0,0,0
2021,충남,당진시,남,10~19세,0,0,0
2021,충남,당진시,남,20~29세,0,0,0
2021,충남,당진시,남,30~39세,0,0,0
2021,충남,당진시,남,40~49세,0,0,0
2021,충남,당진시,남,50~59세,0,0,0
2021,충남,당진시,남,60~69세,60,1473,107502450
2021,충남,당진시,남,70~79세,358,7624,514466080
2021,충남,당진시,남,80~89세,606,14394,984567850
2021,충남,당진시,남,90~99세,82,4136,303778550
2021,충남,당진시,남,100세 이상,0,0,0
2021,충남,당진시,여,0~9세,0,0,0
2021,충남,당진시,여,10~19세,0,0,0
2021,충남,당진시,여,20~29세,0,0,0
2021,충남,당진시,여,30~39세,0,0,0
2021,충남,당진시,여,40~49세,0,0,0
2021,충남,당진시,여,50~59세,0,0,0
2021,충남,당진시,여,60~69세,129,1308,81943220
2021,충남,당진시,여,70~79세,762,11501,708759260
2021,충남,당진시,여,80~89세,1424,36265,2441271870
2021,충남,당진시,여,90~99세,357,16954,1260305330
2021,충남,당진시,여,100세 이상,13,940,68734760
2021,전북,고창군,남,0~9세,0,0,0
2021,전북,고창군,남,10~19세,0,0,0
2021,전북,고창군,남,20~29세,0,0,0
2021,전북,고창군,남,30~39세,0,0,0
2021,전북,고창군,남,40~49세,0,0,0
2021,전북,고창군,남,50~59세,0,0,0
2021,전북,고창군,남,60~69세,28,530,35115290
2021,전북,고창군,남,70~79세,193,6016,416305570
2021,전북,고창군,남,80~89세,329,10356,720427370
2021,전북,고창군,남,90~99세,43,1812,126943750
2021,전북,고창군,남,100세 이상,0,0,0
2021,전북,고창군,여,0~9세,0,0,0
2021,전북,고창군,여,10~19세,0,0,0
2021,전북,고창군,여,20~29세,0,0,0
2021,전북,고창군,여,30~39세,0,0,0
2021,전북,고창군,여,40~49세,0,0,0
2021,전북,고창군,여,50~59세,0,0,0
2021,전북,고창군,여,60~69세,45,897,59112360
2021,전북,고창군,여,70~79세,525,7799,437357930
2021,전북,고창군,여,80~89세,1037,32536,2175151320
2021,전북,고창군,여,90~99세,247,18393,1349553360
2021,전북,고창군,여,100세 이상,10,1421,104111090
2021,전북,무주군,남,0~9세,0,0,0
2021,전북,무주군,남,10~19세,0,0,0
2021,전북,무주군,남,20~29세,0,0,0
2021,전북,무주군,남,30~39세,0,0,0
2021,전북,무주군,남,40~49세,0,0,0
2021,전북,무주군,남,50~59세,0,0,0
2021,전북,무주군,남,60~69세,0,0,0
2021,전북,무주군,남,70~79세,60,251,4961310
2021,전북,무주군,남,80~89세,114,513,9825610
2021,전북,무주군,남,90~99세,17,58,1561900
2021,전북,무주군,남,100세 이상,0,0,0
2021,전북,무주군,여,0~9세,0,0,0
2021,전북,무주군,여,10~19세,0,0,0
2021,전북,무주군,여,20~29세,0,0,0
2021,전북,무주군,여,30~39세,0,0,0
2021,전북,무주군,여,40~49세,0,0,0
2021,전북,무주군,여,50~59세,0,0,0
2021,전북,무주군,여,60~69세,14,28,821350
2021,전북,무주군,여,70~79세,141,615,13149210
2021,전북,무주군,여,80~89세,305,1321,28249990
2021,전북,무주군,여,90~99세,68,321,6211820
2021,전북,무주군,여,100세 이상,0,0,0
2021,전북,부안군,남,0~9세,0,0,0
2021,전북,부안군,남,10~19세,0,0,0
2021,전북,부안군,남,20~29세,0,0,0
2021,전북,부안군,남,30~39세,0,0,0
2021,전북,부안군,남,40~49세,0,0,0
2021,전북,부안군,남,50~59세,0,0,0
2021,전북,부안군,남,60~69세,22,825,61775550
2021,전북,부안군,남,70~79세,145,2536,168849270
2021,전북,부안군,남,80~89세,307,5930,380038160
2021,전북,부안군,남,90~99세,46,1533,111140590
2021,전북,부안군,남,100세 이상,0,0,0
2021,전북,부안군,여,0~9세,0,0,0
2021,전북,부안군,여,10~19세,0,0,0
2021,전북,부안군,여,20~29세,0,0,0
2021,전북,부안군,여,30~39세,0,0,0
2021,전북,부안군,여,40~49세,0,0,0
2021,전북,부안군,여,50~59세,0,0,0
2021,전북,부안군,여,60~69세,17,415,30042300
2021,전북,부안군,여,70~79세,402,4338,224966130
2021,전북,부안군,여,80~89세,894,17300,1091449000
2021,전북,부안군,여,90~99세,226,11099,766535300
2021,전북,부안군,여,100세 이상,0,0,0
2021,전북,순창군,남,0~9세,0,0,0
2021,전북,순창군,남,10~19세,0,0,0
2021,전북,순창군,남,20~29세,0,0,0
2021,전북,순창군,남,30~39세,0,0,0
2021,전북,순창군,남,40~49세,0,0,0
2021,전북,순창군,남,50~59세,0,0,0
2021,전북,순창군,남,60~69세,10,340,22152440
2021,전북,순창군,남,70~79세,46,2385,178750540
2021,전북,순창군,남,80~89세,76,3414,249944680
2021,전북,순창군,남,90~99세,13,982,73003130
2021,전북,순창군,남,100세 이상,0,0,0
2021,전북,순창군,여,0~9세,0,0,0
2021,전북,순창군,여,10~19세,0,0,0
2021,전북,순창군,여,20~29세,0,0,0
2021,전북,순창군,여,30~39세,0,0,0
2021,전북,순창군,여,40~49세,0,0,0
2021,전북,순창군,여,50~59세,0,0,0
2021,전북,순창군,여,60~69세,0,0,0
2021,전북,순창군,여,70~79세,105,4217,308880860
2021,전북,순창군,여,80~89세,274,20994,1586877070
2021,전북,순창군,여,90~99세,98,5953,441793010
2021,전북,순창군,여,100세 이상,0,0,0
2021,전북,완주군,남,0~9세,0,0,0
2021,전북,완주군,남,10~19세,0,0,0
2021,전북,완주군,남,20~29세,0,0,0
2021,전북,완주군,남,30~39세,0,0,0
2021,전북,완주군,남,40~49세,0,0,0
2021,전북,완주군,남,50~59세,0,0,0
2021,전북,완주군,남,60~69세,29,1911,180753260
2021,전북,완주군,남,70~79세,147,8973,782900060
2021,전북,완주군,남,80~89세,220,16934,1413383430
2021,전북,완주군,남,90~99세,45,4883,400006360
2021,전북,완주군,남,100세 이상,0,0,0
2021,전북,완주군,여,0~9세,0,0,0
2021,전북,완주군,여,10~19세,0,0,0
2021,전북,완주군,여,20~29세,0,0,0
2021,전북,완주군,여,30~39세,0,0,0
2021,전북,완주군,여,40~49세,0,0,0
2021,전북,완주군,여,50~59세,0,0,0
2021,전북,완주군,여,60~69세,37,1711,151563260
2021,전북,완주군,여,70~79세,262,13931,1124470190
2021,전북,완주군,여,80~89세,626,62268,5045358430
2021,전북,완주군,여,90~99세,218,33858,2663314190
2021,전북,완주군,여,100세 이상,0,0,0
2021,전북,임실군,남,0~9세,0,0,0
2021,전북,임실군,남,10~19세,0,0,0
2021,전북,임실군,남,20~29세,0,0,0
2021,전북,임실군,남,30~39세,0,0,0
2021,전북,임실군,남,40~49세,0,0,0
2021,전북,임실군,남,50~59세,0,0,0
2021,전북,임실군,남,60~69세,11,400,30919300
2021,전북,임실군,남,70~79세,56,1289,87126030
2021,전북,임실군,남,80~89세,117,2875,191112110
2021,전북,임실군,남,90~99세,17,461,29355120
2021,전북,임실군,남,100세 이상,0,0,0
2021,전북,임실군,여,0~9세,0,0,0
2021,전북,임실군,여,10~19세,0,0,0
2021,전북,임실군,여,20~29세,0,0,0
2021,전북,임실군,여,30~39세,0,0,0
2021,전북,임실군,여,40~49세,0,0,0
2021,전북,임실군,여,50~59세,0,0,0
2021,전북,임실군,여,60~69세,16,129,4811740
2021,전북,임실군,여,70~79세,179,1968,97761090
2021,전북,임실군,여,80~89세,311,6911,432674080
2021,전북,임실군,여,90~99세,71,4052,294000220
2021,전북,임실군,여,100세 이상,0,0,0
2021,전북,장수군,남,0~9세,0,0,0
2021,전북,장수군,남,10~19세,0,0,0
2021,전북,장수군,남,20~29세,0,0,0
2021,전북,장수군,남,30~39세,0,0,0
2021,전북,장수군,남,40~49세,0,0,0
2021,전북,장수군,남,50~59세,0,0,0
2021,전북,장수군,남,60~69세,0,0,0
2021,전북,장수군,남,70~79세,27,168,5060810
2021,전북,장수군,남,80~89세,42,210,3998970
2021,전북,장수군,남,90~99세,11,52,1099740
2021,전북,장수군,남,100세 이상,0,0,0
2021,전북,장수군,여,0~9세,0,0,0
2021,전북,장수군,여,10~19세,0,0,0
2021,전북,장수군,여,20~29세,0,0,0
2021,전북,장수군,여,30~39세,0,0,0
2021,전북,장수군,여,40~49세,0,0,0
2021,전북,장수군,여,50~59세,0,0,0
2021,전북,장수군,여,60~69세,13,58,1029980
2021,전북,장수군,여,70~79세,80,358,8151290
2021,전북,장수군,여,80~89세,149,739,15505570
2021,전북,장수군,여,90~99세,23,147,2566120
2021,전북,장수군,여,100세 이상,0,0,0
2021,전북,진안군,남,0~9세,0,0,0
2021,전북,진안군,남,10~19세,0,0,0
2021,전북,진안군,남,20~29세,0,0,0
2021,전북,진안군,남,30~39세,0,0,0
2021,전북,진안군,남,40~49세,0,0,0
2021,전북,진안군,남,50~59세,0,0,0
2021,전북,진안군,남,60~69세,21,87,1643880
2021,전북,진안군,남,70~79세,126,868,16082250
2021,전북,진안군,남,80~89세,173,1244,25355370
2021,전북,진안군,남,90~99세,16,111,1975370
2021,전북,진안군,남,100세 이상,0,0,0
2021,전북,진안군,여,0~9세,0,0,0
2021,전북,진안군,여,10~19세,0,0,0
2021,전북,진안군,여,20~29세,0,0,0
2021,전북,진안군,여,30~39세,0,0,0
2021,전북,진안군,여,40~49세,0,0,0
2021,전북,진안군,여,50~59세,0,0,0
2021,전북,진안군,여,60~69세,55,304,6435380
2021,전북,진안군,여,70~79세,328,2178,49056290
2021,전북,진안군,여,80~89세,526,3639,74736760
2021,전북,진안군,여,90~99세,88,477,9344520
2021,전북,진안군,여,100세 이상,0,0,0
2021,전북,군산시,남,0~9세,0,0,0
2021,전북,군산시,남,10~19세,0,0,0
2021,전북,군산시,남,20~29세,0,0,0
2021,전북,군산시,남,30~39세,0,0,0
2021,전북,군산시,남,40~49세,0,0,0
2021,전북,군산시,남,50~59세,22,1549,130676130
2021,전북,군산시,남,60~69세,115,3797,321163440
2021,전북,군산시,남,70~79세,490,17507,1399289200
2021,전북,군산시,남,80~89세,631,25687,2074205980
2021,전북,군산시,남,90~99세,117,5813,459717040
2021,전북,군산시,남,100세 이상,0,0,0
2021,전북,군산시,여,0~9세,0,0,0
2021,전북,군산시,여,10~19세,0,0,0
2021,전북,군산시,여,20~29세,0,0,0
2021,전북,군산시,여,30~39세,0,0,0
2021,전북,군산시,여,40~49세,0,0,0
2021,전북,군산시,여,50~59세,10,413,33338070
2021,전북,군산시,여,60~69세,141,2893,234571870
2021,전북,군산시,여,70~79세,848,24220,1930472230
2021,전북,군산시,여,80~89세,1744,108223,8646943960
2021,전북,군산시,여,90~99세,531,52758,4187519140
2021,전북,군산시,여,100세 이상,0,0,0
2021,전북,남원시,남,0~9세,0,0,0
2021,전북,남원시,남,10~19세,0,0,0
2021,전북,남원시,남,20~29세,0,0,0
2021,전북,남원시,남,30~39세,0,0,0
2021,전북,남원시,남,40~49세,0,0,0
2021,전북,남원시,남,50~59세,0,0,0
2021,전북,남원시,남,60~69세,30,679,47858300
2021,전북,남원시,남,70~79세,164,4419,299419330
2021,전북,남원시,남,80~89세,333,11863,830970370
2021,전북,남원시,남,90~99세,76,2968,211479150
2021,전북,남원시,남,100세 이상,0,0,0
2021,전북,남원시,여,0~9세,0,0,0
2021,전북,남원시,여,10~19세,0,0,0
2021,전북,남원시,여,20~29세,0,0,0
2021,전북,남원시,여,30~39세,0,0,0
2021,전북,남원시,여,40~49세,0,0,0
2021,전북,남원시,여,50~59세,0,0,0
2021,전북,남원시,여,60~69세,25,195,8400440
2021,전북,남원시,여,70~79세,356,8027,519782320
2021,전북,남원시,여,80~89세,952,47547,3437652120
2021,전북,남원시,여,90~99세,317,31808,2375097770
2021,전북,남원시,여,100세 이상,13,500,32155810
2021,전북,익산시,남,0~9세,0,0,0
2021,전북,익산시,남,10~19세,0,0,0
2021,전북,익산시,남,20~29세,0,0,0
2021,전북,익산시,남,30~39세,0,0,0
2021,전북,익산시,남,40~49세,0,0,0
2021,전북,익산시,남,50~59세,17,763,91943830
2021,전북,익산시,남,60~69세,188,4527,401728670
2021,전북,익산시,남,70~79세,640,14328,1219217980
2021,전북,익산시,남,80~89세,901,25418,2120847200
2021,전북,익산시,남,90~99세,168,9811,810674350
2021,전북,익산시,남,100세 이상,0,0,0
2021,전북,익산시,여,0~9세,0,0,0
2021,전북,익산시,여,10~19세,0,0,0
2021,전북,익산시,여,20~29세,0,0,0
2021,전북,익산시,여,30~39세,0,0,0
2021,전북,익산시,여,40~49세,0,0,0
2021,전북,익산시,여,50~59세,21,392,47138780
2021,전북,익산시,여,60~69세,233,3961,331620070
2021,전북,익산시,여,70~79세,1261,32293,2727843940
2021,전북,익산시,여,80~89세,2741,124943,9949167330
2021,전북,익산시,여,90~99세,741,53268,4139976290
2021,전북,익산시,여,100세 이상,17,1227,90689010
2021,전북,전주완산구,남,0~9세,0,0,0
2021,전북,전주완산구,남,10~19세,0,0,0
2021,전북,전주완산구,남,20~29세,0,0,0
2021,전북,전주완산구,남,30~39세,0,0,0
2021,전북,전주완산구,남,40~49세,0,0,0
2021,전북,전주완산구,남,50~59세,24,999,84436650
2021,전북,전주완산구,남,60~69세,152,3634,335744580
2021,전북,전주완산구,남,70~79세,805,20680,1748821820
2021,전북,전주완산구,남,80~89세,1146,44702,3754562110
2021,전북,전주완산구,남,90~99세,225,16852,1401697140
2021,전북,전주완산구,남,100세 이상,0,0,0
2021,전북,전주완산구,여,0~9세,0,0,0
2021,전북,전주완산구,여,10~19세,0,0,0
2021,전북,전주완산구,여,20~29세,0,0,0
2021,전북,전주완산구,여,30~39세,0,0,0
2021,전북,전주완산구,여,40~49세,0,0,0
2021,전북,전주완산구,여,50~59세,21,892,78407610
2021,전북,전주완산구,여,60~69세,208,5336,470376750
2021,전북,전주완산구,여,70~79세,1560,39557,3218124960
2021,전북,전주완산구,여,80~89세,3073,201509,16294950770
2021,전북,전주완산구,여,90~99세,871,112813,9063103410
2021,전북,전주완산구,여,100세 이상,31,4058,329398740
2021,전북,전주덕진구,남,0~9세,0,0,0
2021,전북,전주덕진구,남,10~19세,0,0,0
2021,전북,전주덕진구,남,20~29세,0,0,0
2021,전북,전주덕진구,남,30~39세,0,0,0
2021,전북,전주덕진구,남,40~49세,0,0,0
2021,전북,전주덕진구,남,50~59세,11,190,16808640
2021,전북,전주덕진구,남,60~69세,126,2851,230954540
2021,전북,전주덕진구,남,70~79세,626,14910,1192555000
2021,전북,전주덕진구,남,80~89세,908,34970,2858214440
2021,전북,전주덕진구,남,90~99세,164,13106,1054804170
2021,전북,전주덕진구,남,100세 이상,0,0,0
2021,전북,전주덕진구,여,0~9세,0,0,0
2021,전북,전주덕진구,여,10~19세,0,0,0
2021,전북,전주덕진구,여,20~29세,0,0,0
2021,전북,전주덕진구,여,30~39세,0,0,0
2021,전북,전주덕진구,여,40~49세,0,0,0
2021,전북,전주덕진구,여,50~59세,28,715,63004520
2021,전북,전주덕진구,여,60~69세,200,3011,259001580
2021,전북,전주덕진구,여,70~79세,1277,32393,2640433810
2021,전북,전주덕진구,여,80~89세,2484,144552,11574670290
2021,전북,전주덕진구,여,90~99세,692,74387,5941790840
2021,전북,전주덕진구,여,100세 이상,22,3083,243130670
2021,전북,정읍시,남,0~9세,0,0,0
2021,전북,정읍시,남,10~19세,0,0,0
2021,전북,정읍시,남,20~29세,0,0,0
2021,전북,정읍시,남,30~39세,0,0,0
2021,전북,정읍시,남,40~49세,0,0,0
2021,전북,정읍시,남,50~59세,0,0,0
2021,전북,정읍시,남,60~69세,52,3166,260882110
2021,전북,정읍시,남,70~79세,248,8219,611118340
2021,전북,정읍시,남,80~89세,448,15244,1178406150
2021,전북,정읍시,남,90~99세,70,4742,381198480
2021,전북,정읍시,남,100세 이상,0,0,0
2021,전북,정읍시,여,0~9세,0,0,0
2021,전북,정읍시,여,10~19세,0,0,0
2021,전북,정읍시,여,20~29세,0,0,0
2021,전북,정읍시,여,30~39세,0,0,0
2021,전북,정읍시,여,40~49세,0,0,0
2021,전북,정읍시,여,50~59세,0,0,0
2021,전북,정읍시,여,60~69세,64,1109,78843830
2021,전북,정읍시,여,70~79세,552,17056,1302903910
2021,전북,정읍시,여,80~89세,1265,70611,5476314500
2021,전북,정읍시,여,90~99세,371,35497,2817868920
2021,전북,정읍시,여,100세 이상,18,2429,189292870
2021,전북,김제시,남,0~9세,0,0,0
2021,전북,김제시,남,10~19세,0,0,0
2021,전북,김제시,남,20~29세,0,0,0
2021,전북,김제시,남,30~39세,0,0,0
2021,전북,김제시,남,40~49세,0,0,0
2021,전북,김제시,남,50~59세,0,0,0
2021,전북,김제시,남,60~69세,51,3590,352787890
2021,전북,김제시,남,70~79세,235,13808,1288871970
2021,전북,김제시,남,80~89세,331,20756,1816672400
2021,전북,김제시,남,90~99세,64,4431,365801740
2021,전북,김제시,남,100세 이상,0,0,0
2021,전북,김제시,여,0~9세,0,0,0
2021,전북,김제시,여,10~19세,0,0,0
2021,전북,김제시,여,20~29세,0,0,0
2021,전북,김제시,여,30~39세,0,0,0
2021,전북,김제시,여,40~49세,0,0,0
2021,전북,김제시,여,50~59세,0,0,0
2021,전북,김제시,여,60~69세,41,1588,133901930
2021,전북,김제시,여,70~79세,299,12301,1150297690
2021,전북,김제시,여,80~89세,909,54646,4500227060
2021,전북,김제시,여,90~99세,283,20884,1740177560
2021,전북,김제시,여,100세 이상,0,0,0
2021,전남,강진군,남,0~9세,0,0,0
2021,전남,강진군,남,10~19세,0,0,0
2021,전남,강진군,남,20~29세,0,0,0
2021,전남,강진군,남,30~39세,0,0,0
2021,전남,강진군,남,40~49세,0,0,0
2021,전남,강진군,남,50~59세,0,0,0
2021,전남,강진군,남,60~69세,48,438,153663890
2021,전남,강진군,남,70~79세,246,3346,974378600
2021,전남,강진군,남,80~89세,293,7108,1453886560
2021,전남,강진군,남,90~99세,33,519,104435400
2021,전남,강진군,남,100세 이상,0,0,0
2021,전남,강진군,여,0~9세,0,0,0
2021,전남,강진군,여,10~19세,0,0,0
2021,전남,강진군,여,20~29세,0,0,0
2021,전남,강진군,여,30~39세,0,0,0
2021,전남,강진군,여,40~49세,0,0,0
2021,전남,강진군,여,50~59세,0,0,0
2021,전남,강진군,여,60~69세,152,1887,586986240
2021,전남,강진군,여,70~79세,582,7541,2681069020
2021,전남,강진군,여,80~89세,767,20169,4190992650
2021,전남,강진군,여,90~99세,137,7159,974553140
2021,전남,강진군,여,100세 이상,0,0,0
2021,전남,고흥군,남,0~9세,0,0,0
2021,전남,고흥군,남,10~19세,0,0,0
2021,전남,고흥군,남,20~29세,0,0,0
2021,전남,고흥군,남,30~39세,0,0,0
2021,전남,고흥군,남,40~49세,0,0,0
2021,전남,고흥군,남,50~59세,0,0,0
2021,전남,고흥군,남,60~69세,33,302,22361810
2021,전남,고흥군,남,70~79세,123,1148,96231880
2021,전남,고흥군,남,80~89세,246,3596,267351050
2021,전남,고흥군,남,90~99세,45,291,16808760
2021,전남,고흥군,남,100세 이상,0,0,0
2021,전남,고흥군,여,0~9세,0,0,0
2021,전남,고흥군,여,10~19세,0,0,0
2021,전남,고흥군,여,20~29세,0,0,0
2021,전남,고흥군,여,30~39세,0,0,0
2021,전남,고흥군,여,40~49세,0,0,0
2021,전남,고흥군,여,50~59세,0,0,0
2021,전남,고흥군,여,60~69세,58,337,27941170
2021,전남,고흥군,여,70~79세,280,2262,173125190
2021,전남,고흥군,여,80~89세,709,9684,711792860
2021,전남,고흥군,여,90~99세,218,5846,410169690
2021,전남,고흥군,여,100세 이상,10,304,20950740
2021,전남,곡성군,남,0~9세,0,0,0
2021,전남,곡성군,남,10~19세,0,0,0
2021,전남,곡성군,남,20~29세,0,0,0
2021,전남,곡성군,남,30~39세,0,0,0
2021,전남,곡성군,남,40~49세,0,0,0
2021,전남,곡성군,남,50~59세,0,0,0
2021,전남,곡성군,남,60~69세,12,47,2813190
2021,전남,곡성군,남,70~79세,58,600,48208180
2021,전남,곡성군,남,80~89세,123,1851,144925600
2021,전남,곡성군,남,90~99세,20,119,10925780
2021,전남,곡성군,남,100세 이상,0,0,0
2021,전남,곡성군,여,0~9세,0,0,0
2021,전남,곡성군,여,10~19세,0,0,0
2021,전남,곡성군,여,20~29세,0,0,0
2021,전남,곡성군,여,30~39세,0,0,0
2021,전남,곡성군,여,40~49세,0,0,0
2021,전남,곡성군,여,50~59세,0,0,0
2021,전남,곡성군,여,60~69세,11,42,3664670
2021,전남,곡성군,여,70~79세,131,2292,176890520
2021,전남,곡성군,여,80~89세,356,6799,532485200
2021,전남,곡성군,여,90~99세,95,3815,297944540
2021,전남,곡성군,여,100세 이상,0,0,0
2021,전남,구례군,남,0~9세,0,0,0
2021,전남,구례군,남,10~19세,0,0,0
2021,전남,구례군,남,20~29세,0,0,0
2021,전남,구례군,남,30~39세,0,0,0
2021,전남,구례군,남,40~49세,0,0,0
2021,전남,구례군,남,50~59세,0,0,0
2021,전남,구례군,남,60~69세,0,0,0
2021,전남,구례군,남,70~79세,57,4134,328535850
2021,전남,구례군,남,80~89세,136,5781,445637040
2021,전남,구례군,남,90~99세,35,2841,224629970
2021,전남,구례군,남,100세 이상,0,0,0
2021,전남,구례군,여,0~9세,0,0,0
2021,전남,구례군,여,10~19세,0,0,0
2021,전남,구례군,여,20~29세,0,0,0
2021,전남,구례군,여,30~39세,0,0,0
2021,전남,구례군,여,40~49세,0,0,0
2021,전남,구례군,여,50~59세,0,0,0
2021,전남,구례군,여,60~69세,10,942,75614730
2021,전남,구례군,여,70~79세,185,7313,558734280
2021,전남,구례군,여,80~89세,446,37102,2949303850
2021,전남,구례군,여,90~99세,141,20908,1676817170
2021,전남,구례군,여,100세 이상,0,0,0
2021,전남,담양군,남,0~9세,0,0,0
2021,전남,담양군,남,10~19세,0,0,0
2021,전남,담양군,남,20~29세,0,0,0
2021,전남,담양군,남,30~39세,0,0,0
2021,전남,담양군,남,40~49세,0,0,0
2021,전남,담양군,남,50~59세,0,0,0
2021,전남,담양군,남,60~69세,24,1827,169379210
2021,전남,담양군,남,70~79세,114,3423,277853460
2021,전남,담양군,남,80~89세,189,4185,315531430
2021,전남,담양군,남,90~99세,40,1699,129536710
2021,전남,담양군,남,100세 이상,0,0,0
2021,전남,담양군,여,0~9세,0,0,0
2021,전남,담양군,여,10~19세,0,0,0
2021,전남,담양군,여,20~29세,0,0,0
2021,전남,담양군,여,30~39세,0,0,0
2021,전남,담양군,여,40~49세,0,0,0
2021,전남,담양군,여,50~59세,0,0,0
2021,전남,담양군,여,60~69세,22,453,41778900
2021,전남,담양군,여,70~79세,230,3751,297296720
2021,전남,담양군,여,80~89세,537,13538,982363050
2021,전남,담양군,여,90~99세,189,6400,480542030
2021,전남,담양군,여,100세 이상,0,0,0
2021,전남,무안군,남,0~9세,0,0,0
2021,전남,무안군,남,10~19세,0,0,0
2021,전남,무안군,남,20~29세,0,0,0
2021,전남,무안군,남,30~39세,0,0,0
2021,전남,무안군,남,40~49세,0,0,0
2021,전남,무안군,남,50~59세,0,0,0
2021,전남,무안군,남,60~69세,23,1202,95671350
2021,전남,무안군,남,70~79세,154,6180,521799450
2021,전남,무안군,남,80~89세,238,12082,977456990
2021,전남,무안군,남,90~99세,38,2064,163621950
2021,전남,무안군,남,100세 이상,0,0,0
2021,전남,무안군,여,0~9세,0,0,0
2021,전남,무안군,여,10~19세,0,0,0
2021,전남,무안군,여,20~29세,0,0,0
2021,전남,무안군,여,30~39세,0,0,0
2021,전남,무안군,여,40~49세,0,0,0
2021,전남,무안군,여,50~59세,0,0,0
2021,전남,무안군,여,60~69세,32,527,35907420
2021,전남,무안군,여,70~79세,277,11099,885120260
2021,전남,무안군,여,80~89세,737,39625,3149251890
2021,전남,무안군,여,90~99세,207,15264,1217071460
2021,전남,무안군,여,100세 이상,0,0,0
2021,전남,보성군,남,0~9세,0,0,0
2021,전남,보성군,남,10~19세,0,0,0
2021,전남,보성군,남,20~29세,0,0,0
2021,전남,보성군,남,30~39세,0,0,0
2021,전남,보성군,남,40~49세,0,0,0
2021,전남,보성군,남,50~59세,0,0,0
2021,전남,보성군,남,60~69세,0,0,0
2021,전남,보성군,남,70~79세,90,4315,343488750
2021,전남,보성군,남,80~89세,199,13963,1091622530
2021,전남,보성군,남,90~99세,45,5019,392862240
2021,전남,보성군,남,100세 이상,0,0,0
2021,전남,보성군,여,0~9세,0,0,0
2021,전남,보성군,여,10~19세,0,0,0
2021,전남,보성군,여,20~29세,0,0,0
2021,전남,보성군,여,30~39세,0,0,0
2021,전남,보성군,여,40~49세,0,0,0
2021,전남,보성군,여,50~59세,0,0,0
2021,전남,보성군,여,60~69세,23,1241,91322060
2021,전남,보성군,여,70~79세,195,8071,620750720
2021,전남,보성군,여,80~89세,717,56627,4427832200
2021,전남,보성군,여,90~99세,270,36838,2891132500
2021,전남,보성군,여,100세 이상,15,1961,150669520
2021,전남,신안군,남,0~9세,0,0,0
2021,전남,신안군,남,10~19세,0,0,0
2021,전남,신안군,남,20~29세,0,0,0
2021,전남,신안군,남,30~39세,0,0,0
2021,전남,신안군,남,40~49세,0,0,0
2021,전남,신안군,남,50~59세,0,0,0
2021,전남,신안군,남,60~69세,13,564,44770910
2021,전남,신안군,남,70~79세,60,4127,295120350
2021,전남,신안군,남,80~89세,89,4883,354344140
2021,전남,신안군,남,90~99세,28,1002,74131820
2021,전남,신안군,남,100세 이상,0,0,0
2021,전남,신안군,여,0~9세,0,0,0
2021,전남,신안군,여,10~19세,0,0,0
2021,전남,신안군,여,20~29세,0,0,0
2021,전남,신안군,여,30~39세,0,0,0
2021,전남,신안군,여,40~49세,0,0,0
2021,전남,신안군,여,50~59세,0,0,0
2021,전남,신안군,여,60~69세,10,465,36427800
2021,전남,신안군,여,70~79세,135,5779,431468170
2021,전남,신안군,여,80~89세,362,24466,1791028300
2021,전남,신안군,여,90~99세,86,11265,831637210
2021,전남,신안군,여,100세 이상,0,0,0
2021,전남,영광군,남,0~9세,0,0,0
2021,전남,영광군,남,10~19세,0,0,0
2021,전남,영광군,남,20~29세,0,0,0
2021,전남,영광군,남,30~39세,0,0,0
2021,전남,영광군,남,40~49세,0,0,0
2021,전남,영광군,남,50~59세,0,0,0
2021,전남,영광군,남,60~69세,57,250,20045960
2021,전남,영광군,남,70~79세,238,2946,219836460
2021,전남,영광군,남,80~89세,274,5438,462216680
2021,전남,영광군,남,90~99세,32,1062,69039200
2021,전남,영광군,남,100세 이상,0,0,0
2021,전남,영광군,여,0~9세,0,0,0
2021,전남,영광군,여,10~19세,0,0,0
2021,전남,영광군,여,20~29세,0,0,0
2021,전남,영광군,여,30~39세,0,0,0
2021,전남,영광군,여,40~49세,0,0,0
2021,전남,영광군,여,50~59세,18,97,4625030
2021,전남,영광군,여,60~69세,106,1240,82657470
2021,전남,영광군,여,70~79세,516,5613,378828340
2021,전남,영광군,여,80~89세,797,16971,1071211280
2021,전남,영광군,여,90~99세,145,5283,334999880
2021,전남,영광군,여,100세 이상,0,0,0
2021,전남,영암군,남,0~9세,0,0,0
2021,전남,영암군,남,10~19세,0,0,0
2021,전남,영암군,남,20~29세,0,0,0
2021,전남,영암군,남,30~39세,0,0,0
2021,전남,영암군,남,40~49세,0,0,0
2021,전남,영암군,남,50~59세,0,0,0
2021,전남,영암군,남,60~69세,19,421,38067130
2021,전남,영암군,남,70~79세,97,2218,188273020
2021,전남,영암군,남,80~89세,174,3184,279057790
2021,전남,영암군,남,90~99세,26,1276,95268480
2021,전남,영암군,남,100세 이상,0,0,0
2021,전남,영암군,여,0~9세,0,0,0
2021,전남,영암군,여,10~19세,0,0,0
2021,전남,영암군,여,20~29세,0,0,0
2021,전남,영암군,여,30~39세,0,0,0
